order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly,anomaly_prediction,anomaly_score
2024-07-08,West,Consumer,Second Class,Electronics,Monitor,8,0.2,36539.77,6078.77,0,0,0.09456712858146854
2025-07-23,West,Home Office,Standard Class,Electronics,Monitor,5,0.21,66506.78,4841.86,1,0,0.019514569148558536
2024-01-10,East,Corporate,Same Day,Electronics,Tablet,8,0.09,50909.82,8001.73,0,0,0.06739572918078385
2023-05-21,North,Corporate,Standard Class,Office Supplies,Notebook,4,0.01,3526.65,630.39,0,0,0.15393539207943846
2024-06-23,North,Corporate,Standard Class,Office Supplies,Storage Box,3,0.0,2105.52,496.72,0,0,0.12499623109425018
2025-02-10,West,Corporate,Standard Class,Office Supplies,Pen,8,0.17,5382.03,1492.9,0,0,0.1233861812573348
2024-12-01,West,Home Office,Same Day,Office Supplies,Notebook,7,0.06,5586.92,1022.29,0,0,0.15659974987717296
2025-10-03,North,Corporate,Same Day,Office Supplies,Printer,7,0.13,6797.91,1212.55,0,0,0.16596841979207028
2025-02-18,North,Corporate,Second Class,Electronics,Smartphone,6,0.16,38076.81,9076.54,0,0,0.08887013627897578
2024-08-11,West,Consumer,First Class,Office Supplies,Printer,5,0.11,3205.82,771.85,0,0,0.1891883006333872
2024-10-31,North,Home Office,First Class,Furniture,Table,6,0.08,18948.48,4772.87,0,0,0.16776314041572532
2025-02-06,South,Home Office,Standard Class,Furniture,Desk,6,0.24,9108.9,2417.95,0,0,0.13732463475771717
2025-07-03,North,Consumer,Same Day,Furniture,Table,1,0.23,2338.52,694.26,0,0,0.14013207389740218
2023-06-05,West,Corporate,First Class,Electronics,Tablet,5,0.01,38742.37,5311.37,0,0,0.07876252940688855
2025-12-10,West,Consumer,Second Class,Electronics,Monitor,7,0.05,54467.34,13496.8,0,1,-0.012645973891147522
2025-06-16,South,Corporate,Standard Class,Office Supplies,Pen,8,0.19,3250.71,445.46,0,0,0.12749739581735064
2025-08-07,West,Home Office,Same Day,Office Supplies,Printer,8,0.05,4414.01,1291.57,0,0,0.11841390101074112
2023-08-27,North,Consumer,Standard Class,Furniture,Sofa,5,0.15,11602.81,1765.22,0,0,0.18655215135467001
2025-06-10,North,Home Office,Same Day,Furniture,Desk,1,0.01,2216.14,355.15,0,0,0.11789077581172314
2023-10-19,South,Consumer,Same Day,Electronics,Monitor,1,0.0,7258.49,1488.06,0,0,0.06810644793721754
2026-03-21,North,Home Office,First Class,Electronics,Monitor,1,0.11,4610.86,1180.26,0,0,0.1596224629640834
2025-09-28,South,Corporate,Same Day,Office Supplies,Pen,5,0.08,3529.28,1022.29,0,0,0.18141534756580996
2023-05-23,West,Corporate,Same Day,Furniture,Sofa,7,0.06,31079.18,4292.93,0,0,0.1330879230529315
2025-12-25,West,Corporate,Same Day,Electronics,Tablet,6,0.07,67758.3,11172.35,0,1,-0.015612982270696407
2026-04-05,South,Corporate,First Class,Office Supplies,Notebook,5,0.2,3166.93,843.92,0,0,0.18087747317059383
2025-07-26,North,Corporate,Same Day,Electronics,Smartphone,6,0.25,35030.58,5100.21,0,0,0.07608094647787877
2024-03-15,South,Home Office,First Class,Office Supplies,Pen,8,0.0,3768.83,1122.86,0,0,0.07119356688145184
2025-09-07,North,Consumer,First Class,Furniture,Chair,4,0.08,11380.49,3047.88,0,0,0.18389977781203765
2025-02-14,West,Corporate,Second Class,Office Supplies,Pen,1,0.01,906.55,264.08,0,0,0.10880540981658537
2024-04-13,South,Home Office,Second Class,Office Supplies,Notebook,8,0.23,7997.44,577.89,1,0,0.08917874699565242
2025-07-08,East,Home Office,Same Day,Furniture,Chair,7,0.21,11789.29,3041.77,0,0,0.14564150609939908
2025-01-03,West,Home Office,First Class,Furniture,Sofa,4,0.21,9425.44,1304.9,0,0,0.16920158763721105
2024-03-29,East,Corporate,Second Class,Furniture,Desk,6,0.24,14017.3,3466.41,0,0,0.13924253394922065
2024-03-28,West,Consumer,Same Day,Office Supplies,Pen,5,0.08,3478.49,958.62,0,0,0.1830329913272477
2024-04-07,North,Home Office,First Class,Office Supplies,Notebook,4,0.14,2204.25,553.3,0,0,0.20094898292334945
2025-10-02,North,Consumer,Standard Class,Furniture,Chair,1,0.05,3209.14,690.77,0,0,0.15775009708429089
2023-12-24,East,Consumer,Same Day,Office Supplies,Storage Box,1,0.02,592.43,96.21,0,0,0.11167173721388479
2026-02-23,North,Consumer,Standard Class,Office Supplies,Notebook,2,0.21,873.81,175.44,0,0,0.1640193223190622
2025-08-07,West,Consumer,Same Day,Furniture,Desk,1,0.05,3689.88,681.79,0,0,0.1593576987203128
2024-08-27,West,Corporate,Second Class,Furniture,Sofa,8,0.03,32051.75,9177.5,0,0,0.058952766101695864
2025-10-12,North,Home Office,Second Class,Electronics,Laptop,8,0.24,38729.5,10196.67,0,0,0.016773824963850048
2025-11-20,North,Corporate,Standard Class,Furniture,Sofa,8,0.12,32265.82,8122.13,0,0,0.10469166196029434
2026-01-27,South,Home Office,Second Class,Electronics,Tablet,7,0.17,24704.62,5909.02,0,0,0.14770353590721247
2023-09-12,West,Corporate,Second Class,Electronics,Laptop,2,0.15,13647.51,3725.42,0,0,0.13222869863439302
2025-01-17,North,Corporate,Standard Class,Furniture,Sofa,3,0.08,9420.02,2200.74,0,0,0.18492069737871686
2024-03-13,West,Home Office,Standard Class,Electronics,Monitor,8,0.25,30220.84,7571.24,0,0,0.04931816274492784
2025-02-18,South,Consumer,Same Day,Furniture,Desk,8,0.19,18565.91,4806.26,0,0,0.1282036230698742
2026-05-14,North,Home Office,Second Class,Office Supplies,Pen,7,0.17,3260.29,866.89,0,0,0.17145939185160236
2023-08-29,East,Consumer,Second Class,Office Supplies,Printer,8,0.23,2922.27,414.36,0,0,0.09975353558809175
2023-10-11,West,Consumer,First Class,Electronics,Tablet,3,0.23,20243.57,4986.36,0,0,0.08995696172969492
2025-01-21,North,Consumer,Standard Class,Office Supplies,Notebook,5,0.18,2609.87,532.25,0,0,0.19294805549120292
2026-05-14,North,Home Office,First Class,Office Supplies,Printer,4,0.01,1610.12,467.71,0,0,0.1512108819028003
2024-09-09,West,Corporate,Second Class,Electronics,Smartphone,2,0.06,15553.25,3371.95,0,0,0.12638726695143587
2024-01-28,East,Consumer,Same Day,Office Supplies,Printer,6,0.25,2426.52,459.64,0,0,0.12397621515802515
2024-09-07,South,Consumer,Second Class,Office Supplies,Notebook,5,0.06,2513.94,418.4,0,0,0.18763431232130534
2026-01-13,South,Home Office,Same Day,Office Supplies,Storage Box,3,0.15,1090.43,201.14,0,0,0.18497943279506357
2025-11-14,North,Consumer,Second Class,Office Supplies,Pen,7,0.04,4799.66,1432.21,0,0,0.14622318524010186
2026-01-06,North,Corporate,Same Day,Office Supplies,Notebook,1,0.01,891.57,223.24,0,0,0.10843616960326463
2023-11-10,East,Consumer,First Class,Office Supplies,Storage Box,4,0.11,2827.27,818.74,0,0,0.18720371025286198
2026-01-19,East,Consumer,Same Day,Furniture,Sofa,1,0.02,2904.27,520.71,0,0,0.13528910689155504
2024-02-27,East,Corporate,Standard Class,Electronics,Smartphone,5,0.11,25880.19,5930.51,0,0,0.14128042209894287
2026-04-07,North,Home Office,Same Day,Electronics,Laptop,1,0.14,4422.31,1318.11,0,0,0.15905363662860422
2025-07-21,East,Home Office,Same Day,Electronics,Smartphone,8,0.08,29899.54,7774.41,0,0,0.10237351374953851
2025-05-14,East,Home Office,Standard Class,Furniture,Table,4,0.17,6744.33,1702.52,0,0,0.18645637167372986
2024-05-17,East,Home Office,Second Class,Electronics,Monitor,4,0.21,12404.83,1976.94,0,0,0.16739242750770922
2024-03-29,East,Corporate,Second Class,Office Supplies,Pen,2,0.12,983.43,124.91,0,0,0.1682997822870227
2026-03-12,West,Consumer,Second Class,Electronics,Smartphone,1,0.16,5688.36,1077.99,0,0,0.1566153220164016
2025-12-10,South,Corporate,Standard Class,Electronics,Tablet,3,0.17,19504.3,5805.88,0,0,0.10514250947223658
2025-07-05,South,Home Office,Standard Class,Furniture,Sofa,6,0.09,10367.82,2134.23,0,0,0.1737442292738981
2025-10-19,South,Home Office,Standard Class,Electronics,Monitor,8,0.22,32676.11,9520.64,0,0,0.05287409890503292
2023-12-01,East,Consumer,First Class,Electronics,Laptop,8,0.17,43160.71,9187.14,0,0,0.06851873433040812
2026-02-24,North,Consumer,Standard Class,Electronics,Tablet,5,0.1,24675.79,3309.93,0,0,0.1595207918655825
2025-07-09,East,Consumer,First Class,Furniture,Desk,7,0.01,15500.46,4338.63,0,0,0.11375050921643326
2024-06-21,West,Home Office,Standard Class,Electronics,Monitor,4,0.19,15003.85,2285.06,0,0,0.1733001788907234
2025-09-23,North,Home Office,Standard Class,Furniture,Desk,1,0.03,2072.94,434.51,0,0,0.1450708016548075
2025-06-12,East,Corporate,Second Class,Electronics,Laptop,6,0.2,25962.11,5021.11,0,0,0.14355172673112376
2026-02-12,West,Consumer,Second Class,Office Supplies,Storage Box,1,0.08,513.43,120.56,0,0,0.14640006306218967
2024-01-16,West,Corporate,Standard Class,Furniture,Desk,4,0.01,15037.04,3869.58,0,0,0.13416289542545956
2024-04-30,East,Home Office,Same Day,Furniture,Table,6,0.11,12316.6,1696.41,0,0,0.1753507395176958
2024-11-24,South,Home Office,Second Class,Electronics,Tablet,3,0.0,16177.42,2202.76,0,0,0.10064959983947264
2025-11-28,East,Corporate,Standard Class,Electronics,Monitor,2,0.13,13086.3,2237.52,0,0,0.1568425406940837
2024-06-08,South,Home Office,First Class,Electronics,Laptop,1,0.21,3269.92,831.36,0,0,0.148990720956015
2025-10-07,South,Consumer,Same Day,Furniture,Desk,3,0.09,10050.91,1584.97,0,0,0.19219889423223135
2024-08-03,West,Corporate,First Class,Office Supplies,Storage Box,1,0.2,774.01,190.68,0,0,0.15204100960621547
2025-07-16,South,Home Office,First Class,Furniture,Sofa,4,0.08,7692.52,2177.06,0,0,0.1761450466508302
2024-05-16,North,Home Office,Second Class,Electronics,Monitor,3,0.01,14231.61,2391.42,0,0,0.14137710854647612
2024-06-24,South,Consumer,Standard Class,Furniture,Desk,1,0.13,1840.31,385.4,0,0,0.16947136197402324
2025-01-18,East,Corporate,Same Day,Furniture,Chair,7,0.18,19148.55,2486.43,0,0,0.15315939802058837
2023-12-04,East,Corporate,Standard Class,Electronics,Laptop,8,0.17,50571.4,10005.29,0,0,0.03795262818430789
2023-05-23,South,Home Office,First Class,Furniture,Sofa,6,0.19,10898.22,2358.54,0,0,0.17179762404542448
2024-11-26,East,Consumer,Same Day,Electronics,Laptop,4,0.05,26380.97,7288.32,0,0,0.08806265150732795
2025-10-28,West,Home Office,Standard Class,Electronics,Monitor,2,0.09,12161.32,1471.93,0,0,0.16381768858103213
2025-02-18,North,Corporate,First Class,Office Supplies,Printer,5,0.19,3595.05,439.87,0,0,0.18517693798016988
2024-04-15,West,Home Office,Same Day,Electronics,Tablet,8,0.08,44900.39,11287.73,0,0,0.04350970245257424
2025-08-11,South,Corporate,First Class,Electronics,Laptop,4,0.17,22677.68,6103.58,0,0,0.12183991776856962
2026-03-10,East,Corporate,Standard Class,Furniture,Chair,2,0.16,4963.51,906.94,0,0,0.19011100676254533
2023-11-06,South,Home Office,Standard Class,Furniture,Table,3,0.11,6606.4,1048.48,0,0,0.19021085285693545
2025-11-14,South,Consumer,First Class,Office Supplies,Storage Box,3,0.12,1627.71,333.17,0,0,0.1934696212554876
2023-05-25,South,Home Office,Same Day,Electronics,Smartphone,4,0.24,15095.52,3686.36,0,0,0.1340555306312894
2024-08-05,North,Home Office,Second Class,Furniture,Chair,8,0.08,18082.85,4054.62,0,0,0.13675605634147997
2024-10-08,West,Home Office,Same Day,Furniture,Desk,8,0.22,24258.88,6059.03,0,0,0.10125588248963524
2023-07-29,West,Corporate,Same Day,Furniture,Chair,1,0.12,3167.46,470.97,0,0,0.16618264305890523
2024-05-19,East,Consumer,Standard Class,Furniture,Desk,7,0.09,14381.13,3531.03,0,0,0.16624549283655093
2023-09-13,West,Corporate,Second Class,Office Supplies,Notebook,5,0.22,3452.82,566.39,0,0,0.1739722223560743
2026-03-11,South,Consumer,First Class,Furniture,Sofa,3,0.23,5659.31,1683.27,0,0,0.16044297654954914
2025-08-13,North,Corporate,Second Class,Office Supplies,Storage Box,3,0.09,2184.46,289.4,0,0,0.18836656275328545
2025-06-21,North,Home Office,Standard Class,Office Supplies,Notebook,7,0.22,2696.4,683.75,0,0,0.15331251606726948
2024-01-01,North,Home Office,Second Class,Office Supplies,Storage Box,7,0.09,3693.23,580.37,0,0,0.16838951740724284
2024-05-08,West,Home Office,First Class,Electronics,Smartphone,3,0.02,16892.65,3879.05,0,0,0.1341453778375572
2026-02-14,East,Consumer,Second Class,Furniture,Desk,2,0.22,3837.54,1048.08,0,0,0.16561776061830374
2025-11-18,North,Consumer,Second Class,Office Supplies,Printer,7,0.14,3879.56,929.91,0,0,0.17834423517639575
2024-02-26,East,Consumer,Second Class,Office Supplies,Storage Box,5,0.06,2850.68,546.68,0,0,0.190447237200834
2024-02-21,West,Home Office,Standard Class,Electronics,Monitor,8,0.18,33283.35,8865.58,0,0,0.09510843768002408
2025-11-09,South,Home Office,First Class,Furniture,Desk,7,0.22,15768.54,2582.27,0,0,0.13841619642031594
2026-02-24,North,Corporate,Standard Class,Furniture,Chair,1,0.13,3033.69,652.46,0,0,0.17066625902310367
2026-05-02,North,Home Office,Same Day,Office Supplies,Printer,2,0.13,1429.64,235.61,0,0,0.18411603284300054
2023-07-20,South,Corporate,First Class,Electronics,Smartphone,4,0.06,24066.16,3716.63,0,0,0.14623737206277493
2023-11-07,West,Consumer,Standard Class,Office Supplies,Notebook,6,0.05,4483.62,573.48,0,0,0.16653553642464236
2025-09-02,South,Consumer,Same Day,Furniture,Table,4,0.17,9761.43,1190.37,0,0,0.18630154762363227
2023-08-20,South,Home Office,Same Day,Furniture,Table,5,0.06,11398.71,3353.07,0,0,0.16871595572764408
2024-01-30,South,Corporate,Second Class,Office Supplies,Notebook,2,0.12,829.8,231.51,0,0,0.17676755804317124
2023-12-07,West,Home Office,Second Class,Electronics,Smartphone,3,0.11,19030.23,5112.85,0,0,0.12870835726088814
2025-07-19,West,Home Office,Second Class,Furniture,Table,6,0.25,10657.24,2191.16,0,0,0.11674035808615169
2025-08-15,North,Corporate,Second Class,Furniture,Sofa,1,0.23,3351.05,849.66,0,0,0.13309403973997125
2023-06-27,North,Consumer,Same Day,Furniture,Chair,5,0.23,11824.06,2795.64,0,0,0.15555822908096212
2025-04-04,West,Home Office,Second Class,Furniture,Sofa,7,0.06,17802.16,3425.19,0,0,0.16093244047910832
2023-08-25,South,Home Office,Same Day,Furniture,Chair,4,0.02,29668.53,2720.01,1,0,0.10681886162018928
2025-01-24,East,Corporate,Same Day,Electronics,Smartphone,6,0.18,35208.1,9934.48,0,0,0.07571107864091087
2024-07-04,East,Home Office,Second Class,Furniture,Sofa,5,0.25,6724.85,833.36,0,0,0.12038248727562295
2024-12-09,North,Consumer,Standard Class,Furniture,Table,3,0.06,9838.86,1720.69,0,0,0.18811811690658325
2024-08-26,South,Corporate,Second Class,Office Supplies,Pen,1,0.1,100.0,22.86,0,0,0.12030794914739484
2024-08-22,North,Consumer,Standard Class,Furniture,Table,2,0.16,5293.4,1580.69,0,0,0.1835184311611281
2024-12-03,East,Home Office,Standard Class,Furniture,Sofa,8,0.07,18365.8,3487.7,0,0,0.13293864012096313
2024-07-05,West,Consumer,Same Day,Office Supplies,Notebook,7,0.16,4150.75,1235.54,0,0,0.16529954176489298
2023-12-09,North,Home Office,First Class,Furniture,Table,8,0.24,20470.3,4449.78,0,0,0.09224743238013422
2024-02-16,West,Corporate,Same Day,Office Supplies,Notebook,6,0.14,5291.24,926.9,0,0,0.18465635029214073
2024-06-04,East,Home Office,Standard Class,Electronics,Monitor,7,0.15,20272.84,4205.34,0,0,0.16679210540380857
2024-09-26,West,Corporate,Same Day,Office Supplies,Storage Box,2,0.04,1439.6,280.4,0,0,0.17039645990284247
2024-10-16,North,Home Office,Same Day,Furniture,Chair,8,0.23,22399.89,4482.78,0,0,0.10165024023475777
2025-10-05,West,Home Office,Standard Class,Furniture,Chair,5,0.02,16083.97,4740.21,0,0,0.13521591380206532
2026-02-12,West,Consumer,First Class,Electronics,Smartphone,8,0.15,45874.89,10776.54,0,0,0.0427183858436706
2024-02-07,South,Corporate,Same Day,Office Supplies,Storage Box,7,0.14,4445.4,895.22,0,0,0.17732838554982067
2025-03-05,North,Home Office,Same Day,Electronics,Laptop,8,0.19,36541.11,9520.46,0,0,0.06868500116031484
2023-06-01,West,Consumer,Same Day,Electronics,Tablet,7,0.19,36654.29,10033.05,0,0,0.06820755685638402
2025-08-27,East,Home Office,First Class,Office Supplies,Printer,1,0.2,143.19,34.62,0,0,0.12093934995817512
2023-08-11,West,Consumer,Second Class,Furniture,Desk,6,0.12,16456.93,4494.13,0,0,0.17474131622163808
2024-04-25,North,Corporate,Standard Class,Electronics,Smartphone,5,0.03,35290.98,4340.84,0,0,0.10407990497878139
2026-02-26,North,Consumer,Second Class,Electronics,Monitor,6,0.09,31599.05,4974.37,0,0,0.1501166790112527
2026-01-03,West,Consumer,Standard Class,Furniture,Chair,4,0.11,10084.87,2557.8,0,0,0.18426121360257675
2026-05-05,North,Corporate,Standard Class,Furniture,Chair,7,0.13,21615.69,5993.37,0,0,0.15504091610741233
2024-10-03,North,Home Office,Standard Class,Furniture,Table,6,0.02,17896.91,2596.34,0,0,0.14306268619204549
2023-10-16,West,Consumer,Standard Class,Electronics,Laptop,1,0.2,6793.62,1551.26,0,0,0.12243966581594956
2025-09-05,North,Corporate,Same Day,Electronics,Smartphone,5,0.09,39347.61,9184.1,0,0,0.068394865922078
2025-09-06,East,Home Office,First Class,Electronics,Tablet,4,0.18,13775.0,2527.6,0,0,0.17877618613355017
2024-09-03,South,Corporate,First Class,Electronics,Smartphone,6,0.07,39316.79,7132.23,0,0,0.10588565714251075
2025-08-02,North,Corporate,Standard Class,Electronics,Smartphone,7,0.23,38529.15,6931.3,0,0,0.07494354362471756
2025-10-10,East,Consumer,First Class,Electronics,Laptop,5,0.21,26254.3,6004.66,0,0,0.12041094085764348
2025-01-18,North,Corporate,Second Class,Office Supplies,Printer,4,0.05,2506.35,444.22,0,0,0.1882418770182016
2026-03-26,West,Corporate,First Class,Furniture,Sofa,2,0.14,6793.51,1763.07,0,0,0.178891743604353
2025-11-26,East,Consumer,Same Day,Furniture,Table,1,0.01,3052.37,757.3,0,0,0.11650361986228353
2025-09-24,East,Home Office,Same Day,Office Supplies,Pen,4,0.2,493.7,141.4,0,0,0.15803323427886673
2024-10-05,East,Home Office,Same Day,Furniture,Table,6,0.22,14596.41,4362.57,0,0,0.1464013613265226
2024-10-04,East,Home Office,Second Class,Furniture,Desk,6,0.18,12908.33,2527.63,0,0,0.17539985319091456
2025-12-18,North,Corporate,Standard Class,Office Supplies,Storage Box,1,0.19,475.5,125.54,0,0,0.14741012753036137
2024-02-24,South,Home Office,First Class,Furniture,Chair,8,0.2,14606.19,2291.17,0,0,0.12251603590468363
2023-11-09,East,Corporate,Same Day,Furniture,Chair,4,0.21,14475.88,3829.3,0,0,0.15691068589720614
2024-01-18,West,Consumer,First Class,Furniture,Chair,5,0.21,13458.28,3109.74,0,0,0.16837853946320197
2023-10-15,East,Corporate,Second Class,Electronics,Laptop,6,0.2,38692.06,10277.33,0,0,0.045036277615349785
2023-09-07,South,Home Office,Second Class,Office Supplies,Printer,2,0.13,650.67,122.4,0,0,0.1637676925192748
2024-03-13,South,Home Office,Second Class,Office Supplies,Printer,2,0.25,371.95,92.37,0,0,0.10413656036736596
2024-03-08,North,Home Office,First Class,Electronics,Laptop,4,0.21,16794.09,2323.53,0,0,0.15541406014404885
2026-05-01,East,Corporate,Same Day,Office Supplies,Printer,2,0.17,1406.02,231.38,0,0,0.1854789741706842
2023-09-28,East,Corporate,Same Day,Furniture,Table,6,0.02,20669.02,5930.77,0,0,0.12302554691109013
2024-07-14,North,Corporate,Standard Class,Office Supplies,Pen,2,0.22,1657.13,368.09,0,0,0.168144282046381
2026-02-18,North,Corporate,Standard Class,Office Supplies,Storage Box,1,0.1,512.15,90.25,0,0,0.146321997800613
2025-07-28,South,Corporate,Standard Class,Electronics,Laptop,6,0.09,30073.99,5684.1,0,0,0.15251752058998297
2026-02-04,West,Home Office,Standard Class,Furniture,Sofa,3,0.12,6857.43,1962.89,0,0,0.1855442352127849
2026-03-18,North,Corporate,First Class,Office Supplies,Pen,5,0.24,2840.56,626.22,0,0,0.16116911549278296
2026-04-03,South,Consumer,First Class,Office Supplies,Printer,6,0.1,3021.45,773.84,0,0,0.18299803409937276
2026-04-29,East,Corporate,First Class,Furniture,Chair,5,0.17,13345.5,2361.77,0,0,0.1893980446336278
2024-10-13,West,Corporate,Standard Class,Electronics,Tablet,7,0.14,60922.73,10798.27,0,0,0.016301715551095386
2024-01-22,South,Consumer,Standard Class,Electronics,Smartphone,6,0.01,28782.25,5718.97,0,0,0.11062841080944519
2025-08-30,East,Home Office,Same Day,Office Supplies,Notebook,6,0.11,2329.38,657.11,0,0,0.1793482592002607
2023-05-22,North,Corporate,Second Class,Furniture,Chair,2,0.02,7117.69,2095.97,0,0,0.1367191287970097
2023-12-03,East,Home Office,Same Day,Electronics,Smartphone,5,0.08,27799.4,7854.11,0,0,0.11036167398687768
2023-08-24,East,Home Office,Standard Class,Electronics,Monitor,3,0.15,9438.44,1487.32,0,0,0.1930354181808443
2024-01-12,East,Corporate,First Class,Electronics,Monitor,5,0.16,27310.52,7640.53,0,0,0.11288529836775074
2024-01-05,South,Corporate,Second Class,Furniture,Chair,6,0.14,16901.04,3842.55,0,0,0.18235121674586297
2025-12-19,East,Corporate,Standard Class,Furniture,Sofa,6,0.05,21955.77,6272.25,0,0,0.1325005583461053
2024-01-24,East,Home Office,Same Day,Electronics,Tablet,6,0.15,23775.14,3934.05,0,0,0.17117134573573345
2023-12-27,North,Consumer,Same Day,Electronics,Smartphone,8,0.19,55374.23,15010.25,0,1,-0.03543829991232117
2024-08-06,North,Consumer,Second Class,Office Supplies,Storage Box,8,0.21,3828.6,669.27,0,0,0.12954842842510483
2026-02-10,South,Consumer,Second Class,Furniture,Chair,8,0.09,18014.67,5090.19,0,0,0.12895922910061075
2023-12-16,South,Corporate,Standard Class,Electronics,Laptop,5,0.07,37146.18,10700.99,0,0,0.039840211811635995
2023-10-10,West,Home Office,Same Day,Electronics,Smartphone,2,0.04,15636.48,2972.35,0,0,0.12510281376549504
2024-07-31,West,Corporate,Standard Class,Furniture,Chair,4,0.24,10505.53,2580.9,0,0,0.14618310498100823
2024-12-30,South,Corporate,Same Day,Electronics,Tablet,8,0.17,64046.58,10141.9,0,0,0.004591967781990336
2024-05-25,South,Corporate,Standard Class,Electronics,Smartphone,3,0.13,16163.42,4804.4,0,0,0.14405872268580483
2025-07-18,South,Consumer,Second Class,Furniture,Sofa,8,0.04,16915.57,3978.27,0,0,0.11510239838520253
2026-03-14,East,Home Office,First Class,Electronics,Laptop,7,0.15,25779.63,3097.8,0,0,0.14693361122599802
2023-08-17,South,Consumer,Standard Class,Electronics,Laptop,8,0.2,30568.08,5120.55,0,0,0.11096757633517729
2024-02-17,North,Corporate,First Class,Electronics,Laptop,4,0.19,25350.03,3080.74,0,0,0.13213563814299967
2024-05-04,South,Consumer,Same Day,Furniture,Sofa,4,0.04,11027.23,1903.66,0,0,0.1723473468013284
2026-03-08,North,Corporate,Standard Class,Office Supplies,Notebook,2,0.21,897.81,229.82,0,0,0.16809768610003267
2024-10-07,West,Consumer,Same Day,Electronics,Tablet,2,0.01,18861.92,4247.32,0,0,0.07869883467733729
2025-09-21,South,Home Office,First Class,Electronics,Tablet,2,0.23,6530.26,1279.07,0,0,0.15365611164039378
2025-10-05,West,Consumer,Second Class,Electronics,Monitor,8,0.11,58205.86,12982.66,0,1,-0.010182948860822383
2023-06-21,East,Home Office,Second Class,Electronics,Monitor,5,0.01,18001.0,3418.51,0,0,0.13865529684877975
2025-10-03,East,Home Office,First Class,Electronics,Monitor,2,0.12,9818.09,1291.6,0,0,0.17150684417813794
2024-05-22,South,Consumer,Same Day,Electronics,Tablet,6,0.17,28614.89,6561.8,0,0,0.1395414463608628
2024-11-15,North,Consumer,Standard Class,Office Supplies,Notebook,3,0.02,1646.57,476.12,0,0,0.16521600621239568
2024-02-20,North,Home Office,First Class,Furniture,Sofa,8,0.12,18926.29,5427.69,0,0,0.13182617596033352
2024-02-27,East,Home Office,Same Day,Electronics,Laptop,6,0.22,21638.74,4463.47,0,0,0.14464967424265485
2023-07-02,West,Corporate,First Class,Office Supplies,Pen,7,0.03,5746.49,1464.59,0,0,0.13651532800906452
2023-09-19,South,Corporate,Standard Class,Furniture,Sofa,5,0.17,13075.4,1678.45,0,0,0.18620864494407013
2024-01-12,South,Consumer,Second Class,Furniture,Chair,7,0.15,14834.33,2510.71,0,0,0.1683749454758628
2023-10-24,East,Home Office,Same Day,Electronics,Laptop,8,0.12,41622.42,11947.79,0,0,0.03995970058947362
2023-11-26,West,Consumer,Same Day,Office Supplies,Pen,6,0.02,5334.61,827.42,0,0,0.147741809914968
2024-08-02,East,Home Office,First Class,Office Supplies,Notebook,6,0.24,2430.37,394.96,0,0,0.14076658642101153
2025-07-14,North,Consumer,First Class,Furniture,Table,1,0.17,2716.39,456.87,0,0,0.17011909820300308
2024-02-14,South,Consumer,Standard Class,Office Supplies,Notebook,8,0.16,3006.12,645.54,0,0,0.1361666332980188
2023-12-04,East,Corporate,First Class,Electronics,Smartphone,4,0.1,29817.87,5543.6,0,0,0.12195657438246676
2023-11-27,East,Corporate,Same Day,Furniture,Table,3,0.08,12530.07,3687.17,0,0,0.16542117774243875
2025-10-08,West,Corporate,Second Class,Furniture,Table,7,0.21,29352.64,6215.49,0,0,0.12135996934953241
2024-06-04,East,Home Office,Standard Class,Electronics,Tablet,5,0.04,16449.07,2111.84,0,0,0.16157219661081734
2024-10-12,North,Consumer,Standard Class,Office Supplies,Pen,8,0.12,5192.16,746.41,0,0,0.13709580515615183
2024-07-11,East,Home Office,Same Day,Office Supplies,Pen,4,0.09,1766.55,410.51,0,0,0.18935042661051688
2024-02-16,North,Consumer,Standard Class,Furniture,Table,4,0.1,10197.09,2130.99,0,0,0.19057601164012739
2023-10-27,West,Corporate,Standard Class,Office Supplies,Printer,5,0.01,5153.01,990.23,0,0,0.1454519075044151
2024-04-21,South,Corporate,First Class,Electronics,Laptop,1,0.15,5338.37,964.11,0,0,0.16241883589770129
2024-11-13,West,Consumer,Standard Class,Furniture,Chair,8,0.04,29849.64,8354.23,0,0,0.07803173151954179
2025-02-02,South,Corporate,Second Class,Office Supplies,Storage Box,2,0.14,1806.43,441.34,0,0,0.19190106202334223
2024-03-08,North,Corporate,Standard Class,Office Supplies,Pen,2,0.05,1470.77,208.77,0,0,0.17204847892266523
2026-01-01,North,Home Office,Second Class,Electronics,Tablet,3,0.11,13216.71,2836.45,0,0,0.17935866522043153
2023-11-09,West,Home Office,Standard Class,Electronics,Laptop,1,0.25,5080.35,1290.76,0,0,0.0924067096881267
2025-04-14,West,Corporate,First Class,Office Supplies,Printer,8,0.02,6973.64,904.67,0,0,0.091310560045477
2024-06-20,West,Home Office,First Class,Furniture,Sofa,3,0.18,5608.25,1114.82,0,0,0.1876736226789723
2025-08-07,West,Corporate,Same Day,Furniture,Table,3,0.12,12283.34,1879.76,0,0,0.18637837652832456
2023-12-13,North,Consumer,Same Day,Electronics,Smartphone,8,0.24,52155.03,8935.53,0,0,0.004659263570166328
2024-03-04,South,Corporate,Second Class,Furniture,Chair,3,0.12,8943.0,1216.4,0,0,0.18858763278274315
