order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly
2025-03-28,South,Consumer,First Class,Electronics,Tablet,7,0.08,34061.99,9849.99,0
2025-03-05,West,Corporate,First Class,Office Supplies,Notebook,7,0.23,4734.73,797.48,0
2023-11-01,East,Consumer,First Class,Office Supplies,Notebook,7,0.0,4426.55,732.07,0
2024-02-25,South,Corporate,First Class,Furniture,Table,5,0.03,16525.52,4326.46,0
2025-02-04,South,Consumer,First Class,Office Supplies,Pen,6,0.05,3319.02,980.7,0
2023-08-24,West,Corporate,First Class,Office Supplies,Pen,1,0.23,313.41,43.61,0
2025-09-30,South,Consumer,First Class,Furniture,Sofa,2,0.09,4573.06,923.32,0
2025-10-25,West,Home Office,Standard Class,Electronics,Monitor,4,0.02,25658.39,4264.13,0
2024-02-24,South,Home Office,Standard Class,Office Supplies,Pen,8,0.18,2201.53,325.19,0
2025-11-15,East,Consumer,Standard Class,Office Supplies,Pen,6,0.11,3167.82,478.06,0
2024-01-21,West,Home Office,First Class,Electronics,Tablet,6,0.24,26395.17,4907.05,0
2025-10-16,South,Home Office,Second Class,Furniture,Chair,8,0.08,20225.71,5709.51,0
2025-12-30,East,Home Office,Same Day,Office Supplies,Notebook,3,0.01,1320.47,194.98,0
2023-09-30,South,Home Office,Same Day,Electronics,Tablet,7,0.2,27383.98,5655.8,0
2023-05-25,South,Home Office,Standard Class,Furniture,Table,6,0.16,10680.21,2326.07,0
2026-03-27,East,Corporate,Same Day,Furniture,Chair,6,0.02,20444.93,5711.5,0
2023-10-17,West,Home Office,First Class,Electronics,Monitor,2,0.09,13371.03,3759.23,0
2025-03-31,North,Home Office,Second Class,Electronics,Tablet,7,0.13,30048.99,3761.13,0
2025-01-29,East,Home Office,Same Day,Office Supplies,Pen,5,0.02,2735.66,727.51,0
2026-03-04,West,Home Office,Standard Class,Office Supplies,Printer,1,0.16,272.45,61.95,0
2025-11-19,North,Consumer,First Class,Electronics,Smartphone,6,0.01,47167.79,8900.9,0
2025-10-03,East,Home Office,Standard Class,Furniture,Sofa,6,0.15,12869.3,3674.23,0
2025-04-14,East,Consumer,First Class,Furniture,Table,1,0.04,2658.92,612.51,0
2024-05-13,West,Consumer,First Class,Electronics,Laptop,4,0.04,25806.64,4517.18,0
2023-08-25,East,Consumer,First Class,Furniture,Desk,3,0.03,7165.76,1579.44,0
2025-12-02,North,Home Office,Same Day,Office Supplies,Pen,2,0.06,1669.4,355.19,0
2025-03-22,North,Consumer,First Class,Electronics,Monitor,6,0.2,29726.41,6355.69,0
2024-12-03,West,Consumer,First Class,Furniture,Chair,5,0.19,17459.87,2784.5,0
2023-10-21,South,Home Office,Standard Class,Office Supplies,Printer,5,0.07,2455.4,623.27,0
2024-06-18,North,Consumer,Second Class,Office Supplies,Pen,7,0.11,2832.53,820.51,0
2024-10-04,North,Home Office,Same Day,Furniture,Chair,1,0.16,3268.83,700.71,0
2026-01-27,South,Consumer,Second Class,Office Supplies,Notebook,7,0.05,3238.02,492.53,0
2024-10-15,West,Corporate,Same Day,Furniture,Chair,4,0.17,20068.17,5524.52,0
2024-06-05,East,Home Office,Standard Class,Electronics,Laptop,6,0.06,19405.84,3293.31,0
2023-10-04,West,Consumer,Standard Class,Electronics,Smartphone,6,0.07,43536.09,5909.77,0
2023-11-15,North,Corporate,First Class,Office Supplies,Storage Box,8,0.2,6931.14,1057.22,0
2023-08-22,East,Consumer,Standard Class,Furniture,Sofa,2,0.07,4362.33,615.42,0
2024-06-18,North,Home Office,First Class,Furniture,Sofa,1,0.01,2285.72,569.93,0
2024-08-12,West,Home Office,First Class,Furniture,Chair,1,0.08,2856.62,738.64,0
2023-06-08,North,Consumer,Same Day,Furniture,Sofa,4,0.11,10693.42,1571.48,0
2023-06-02,South,Corporate,Same Day,Office Supplies,Printer,5,0.1,2873.07,506.84,0
2024-07-02,North,Corporate,Second Class,Office Supplies,Pen,5,0.21,2631.5,667.66,0
2024-05-07,East,Consumer,Same Day,Electronics,Smartphone,1,0.05,5085.53,1460.85,0
2024-03-18,West,Consumer,Standard Class,Furniture,Desk,1,0.21,2521.58,540.26,0
2025-09-17,North,Home Office,Same Day,Furniture,Sofa,1,0.12,2358.29,506.28,0
2026-01-08,East,Home Office,First Class,Office Supplies,Notebook,5,0.02,1982.04,279.99,0
2025-04-22,East,Home Office,First Class,Furniture,Table,8,0.24,13613.99,1734.8,0
2025-09-17,East,Corporate,First Class,Furniture,Table,1,0.01,3525.16,436.41,0
2024-11-16,West,Consumer,First Class,Office Supplies,Notebook,1,0.22,453.23,81.34,0
2026-01-20,South,Home Office,Standard Class,Furniture,Sofa,5,0.14,8851.91,1852.91,0
2023-08-13,North,Home Office,Standard Class,Office Supplies,Notebook,8,0.03,3663.31,461.74,0
2024-07-29,North,Consumer,Second Class,Electronics,Laptop,3,0.12,13838.87,1697.78,0
2025-07-23,East,Home Office,Second Class,Office Supplies,Notebook,8,0.12,2585.9,689.39,0
2025-03-29,West,Consumer,First Class,Furniture,Table,6,0.23,15880.09,3068.95,0
2023-12-17,West,Home Office,Standard Class,Office Supplies,Notebook,5,0.22,2689.39,335.38,0
2023-10-14,East,Home Office,Same Day,Furniture,Desk,7,0.04,20030.49,4852.37,0
2026-04-18,East,Consumer,Second Class,Furniture,Table,8,0.12,16944.66,2430.61,0
2024-01-31,North,Corporate,Same Day,Furniture,Sofa,4,0.23,13283.19,2515.91,0
2025-03-14,East,Corporate,Second Class,Electronics,Smartphone,1,0.01,6117.52,1712.7,0
2024-12-18,East,Consumer,Second Class,Furniture,Chair,3,0.21,27887.56,2145.85,1
2024-06-17,East,Home Office,Standard Class,Office Supplies,Pen,2,0.0,660.42,122.57,0
2026-01-14,West,Home Office,First Class,Furniture,Desk,2,0.2,4572.37,1316.88,0
2023-08-25,South,Consumer,Standard Class,Furniture,Table,7,0.04,15783.99,3557.34,0
2024-11-05,South,Corporate,First Class,Office Supplies,Storage Box,5,0.17,3505.83,741.58,0
2024-03-09,South,Consumer,First Class,Furniture,Sofa,6,0.2,12468.43,3445.52,0
2024-12-09,East,Home Office,Same Day,Office Supplies,Storage Box,7,0.07,3466.92,821.5,0
2025-10-04,East,Home Office,First Class,Electronics,Monitor,4,0.04,21121.81,6215.79,0
2023-07-19,South,Home Office,Same Day,Electronics,Tablet,2,0.11,7709.41,1881.0,0
2024-06-23,East,Home Office,Same Day,Furniture,Desk,7,0.25,10874.81,1953.67,0
2025-03-22,North,Consumer,First Class,Furniture,Chair,6,0.22,14333.01,3551.5,0
2023-07-26,North,Consumer,Standard Class,Electronics,Smartphone,4,0.19,15331.29,3764.41,0
2024-09-25,East,Corporate,Second Class,Electronics,Laptop,6,0.2,29956.38,8211.59,0
2023-11-30,North,Corporate,Same Day,Furniture,Desk,5,0.21,22355.09,6448.54,0
2023-06-19,East,Corporate,Same Day,Furniture,Table,7,0.06,20919.95,5640.61,0
2025-07-12,North,Corporate,First Class,Furniture,Table,3,0.02,11166.83,1607.58,0
2023-12-16,East,Consumer,Second Class,Electronics,Tablet,5,0.03,29497.92,7312.76,0
2024-08-24,West,Home Office,First Class,Furniture,Sofa,1,0.03,3336.61,437.06,0
2025-10-02,North,Home Office,Standard Class,Electronics,Smartphone,1,0.06,5423.29,1030.24,0
2024-01-21,South,Consumer,Same Day,Office Supplies,Pen,2,0.03,1177.42,311.47,0
2024-03-11,West,Corporate,Second Class,Furniture,Sofa,2,0.06,7316.45,1160.31,0
2025-01-31,West,Consumer,Second Class,Electronics,Laptop,8,0.03,48892.41,12221.38,0
2025-06-22,West,Consumer,Second Class,Office Supplies,Pen,7,0.14,3529.19,730.82,0
2026-05-19,North,Consumer,First Class,Furniture,Sofa,4,0.15,10425.59,1467.37,0
2026-02-22,East,Corporate,Second Class,Furniture,Chair,4,0.11,11147.81,2922.25,0
2023-06-26,South,Corporate,Same Day,Electronics,Smartphone,6,0.23,30840.48,9146.0,0
2024-07-27,South,Corporate,First Class,Furniture,Chair,5,0.02,15093.06,1816.91,0
2024-12-11,South,Corporate,Same Day,Office Supplies,Pen,3,0.24,2026.28,495.95,0
2025-10-20,North,Consumer,Same Day,Electronics,Laptop,1,0.05,8394.27,1766.82,0
2024-07-07,East,Consumer,First Class,Office Supplies,Pen,1,0.07,225.73,37.03,0
2026-01-23,North,Corporate,Same Day,Furniture,Desk,2,0.18,7310.22,1875.84,0
2024-04-05,North,Corporate,First Class,Office Supplies,Notebook,8,0.15,5812.25,907.76,0
2025-02-07,West,Corporate,Same Day,Electronics,Laptop,7,0.01,64364.19,11651.21,0
2024-06-07,South,Consumer,Second Class,Electronics,Monitor,3,0.01,41409.45,3799.25,1
2024-03-25,South,Home Office,First Class,Office Supplies,Notebook,7,0.19,3182.1,696.47,0
2025-01-02,South,Corporate,First Class,Electronics,Tablet,1,0.15,5954.2,1611.39,0
2024-11-28,West,Corporate,Same Day,Office Supplies,Notebook,5,0.17,5229.45,1036.05,0
2025-08-24,South,Consumer,First Class,Electronics,Tablet,8,0.18,35210.3,9767.43,0
2024-04-14,West,Consumer,Standard Class,Electronics,Smartphone,2,0.14,10237.36,2419.41,0
2024-03-12,South,Corporate,Second Class,Furniture,Table,4,0.23,10039.66,1875.33,0
2026-01-27,South,Corporate,Standard Class,Electronics,Smartphone,7,0.22,33321.24,6827.48,0
2024-08-26,South,Consumer,Standard Class,Office Supplies,Notebook,6,0.2,2321.59,580.1,0
2025-12-08,South,Consumer,First Class,Office Supplies,Notebook,4,0.16,2473.21,715.39,0
2023-10-21,South,Consumer,Second Class,Furniture,Sofa,5,0.21,12960.26,3271.48,0
2026-01-04,East,Home Office,Second Class,Electronics,Laptop,2,0.1,7548.88,1255.49,0
2025-01-27,North,Home Office,Same Day,Furniture,Sofa,5,0.05,13091.31,1748.74,0
2024-06-11,North,Consumer,First Class,Office Supplies,Printer,8,0.09,3876.25,1026.57,0
2024-02-21,West,Corporate,Second Class,Office Supplies,Printer,7,0.2,5155.05,1432.19,0
2024-11-17,West,Home Office,Second Class,Electronics,Laptop,1,0.0,6916.4,1428.59,0
2024-07-12,South,Corporate,First Class,Electronics,Laptop,4,0.18,20476.04,3694.21,0
2024-03-22,North,Home Office,Standard Class,Office Supplies,Printer,1,0.14,381.95,114.5,0
2025-07-07,East,Home Office,Second Class,Furniture,Desk,3,0.02,5066.99,848.9,0
2024-08-23,East,Home Office,First Class,Electronics,Tablet,2,0.0,9055.06,1894.58,0
2025-09-26,West,Home Office,Same Day,Furniture,Table,7,0.2,16977.69,3749.16,0
2024-03-07,East,Corporate,Second Class,Office Supplies,Printer,8,0.23,3445.59,968.76,0
2023-11-13,West,Consumer,Same Day,Electronics,Monitor,8,0.24,56773.58,14870.53,0
2026-02-16,West,Home Office,First Class,Electronics,Monitor,2,0.11,9566.85,1468.27,0
2025-03-29,East,Corporate,Second Class,Furniture,Chair,2,0.08,5455.71,1457.12,0
2023-10-27,North,Corporate,Standard Class,Office Supplies,Storage Box,6,0.01,5230.79,1269.74,0
2023-06-28,West,Consumer,First Class,Electronics,Smartphone,1,0.0,6233.23,869.58,0
2025-12-24,South,Home Office,Second Class,Electronics,Smartphone,3,0.21,12859.49,2828.19,0
2025-10-30,West,Corporate,First Class,Electronics,Laptop,7,0.08,73404.13,12423.69,0
2024-06-28,West,Consumer,Second Class,Office Supplies,Notebook,7,0.03,4269.48,624.32,0
2025-01-28,West,Consumer,Same Day,Electronics,Smartphone,8,0.06,54378.35,10409.02,0
2024-05-12,East,Corporate,First Class,Furniture,Desk,3,0.24,7404.66,1281.23,0
2025-09-18,East,Home Office,Standard Class,Office Supplies,Pen,4,0.04,1511.13,303.65,0
2025-07-06,East,Consumer,First Class,Furniture,Table,6,0.16,10973.22,2037.89,0
2023-05-25,East,Home Office,Standard Class,Office Supplies,Notebook,6,0.24,1704.07,349.25,0
2024-04-24,South,Consumer,Second Class,Furniture,Sofa,4,0.1,8719.37,1579.15,0
2025-06-09,East,Corporate,Standard Class,Electronics,Tablet,3,0.13,13949.95,2576.29,0
2025-02-25,South,Consumer,Second Class,Electronics,Laptop,6,0.16,25908.83,5084.59,0
2023-06-23,North,Consumer,Standard Class,Electronics,Laptop,5,0.17,20692.45,3624.25,0
2024-06-06,East,Consumer,Same Day,Electronics,Monitor,5,0.13,20543.66,5836.02,0
2025-05-17,South,Home Office,Same Day,Electronics,Smartphone,2,0.14,8225.03,1732.19,0
2024-12-05,South,Corporate,Standard Class,Office Supplies,Storage Box,3,0.2,1963.35,390.55,0
2025-10-19,South,Corporate,Standard Class,Electronics,Laptop,3,0.16,20255.51,3471.44,0
2024-07-26,South,Consumer,First Class,Electronics,Tablet,2,0.21,7345.8,1018.11,0
2026-01-09,East,Corporate,Standard Class,Office Supplies,Notebook,3,0.22,1442.49,373.71,0
2024-12-05,West,Corporate,Second Class,Office Supplies,Notebook,1,0.08,606.77,147.97,0
2023-10-29,South,Consumer,Second Class,Office Supplies,Storage Box,1,0.17,254.68,63.49,0
2024-08-17,North,Consumer,Same Day,Electronics,Monitor,4,0.24,20257.74,4492.8,0
2024-03-02,North,Consumer,Second Class,Office Supplies,Notebook,7,0.02,3656.95,1087.53,0
2024-05-15,North,Home Office,Same Day,Office Supplies,Pen,5,0.11,2657.91,488.77,0
2026-03-26,South,Home Office,Same Day,Furniture,Chair,2,0.02,4337.26,895.43,0
2026-03-27,West,Consumer,First Class,Office Supplies,Pen,1,0.16,1093.93,215.8,0
2024-04-18,North,Corporate,Standard Class,Office Supplies,Pen,5,0.18,2699.22,804.59,0
2023-09-14,East,Corporate,Standard Class,Office Supplies,Pen,1,0.13,441.85,130.2,0
2024-07-27,West,Corporate,Standard Class,Office Supplies,Pen,4,0.23,2261.34,658.28,0
2024-06-05,South,Corporate,Standard Class,Furniture,Table,6,0.11,14668.92,3202.28,0
2024-04-14,North,Home Office,First Class,Office Supplies,Printer,8,0.1,3812.94,949.44,0
2025-10-09,East,Home Office,Same Day,Electronics,Smartphone,4,0.17,19983.05,2656.49,0
2025-05-11,East,Home Office,Standard Class,Furniture,Sofa,3,0.09,5509.31,814.04,0
2025-10-26,East,Corporate,Second Class,Electronics,Smartphone,2,0.06,15249.72,4168.22,0
2023-11-19,South,Home Office,First Class,Electronics,Tablet,8,0.04,45096.1,12160.56,0
2025-10-03,West,Consumer,Second Class,Electronics,Monitor,6,0.04,47130.41,8096.06,0
2023-11-08,South,Consumer,Standard Class,Furniture,Desk,2,0.05,6570.98,1324.09,0
2024-02-28,North,Corporate,Same Day,Furniture,Desk,8,0.22,27054.57,7519.76,0
2024-12-04,East,Consumer,Second Class,Office Supplies,Pen,1,0.08,288.56,71.57,0
2023-07-25,East,Corporate,First Class,Office Supplies,Pen,3,0.18,4850.5,370.49,1
2026-02-15,North,Home Office,Standard Class,Furniture,Desk,4,0.04,8875.46,1901.24,0
2024-11-15,South,Corporate,Same Day,Furniture,Table,7,0.17,27943.26,7776.12,0
2023-06-13,West,Consumer,First Class,Office Supplies,Storage Box,2,0.18,623.02,147.09,0
2025-11-03,South,Corporate,Same Day,Furniture,Desk,4,0.09,17408.48,5121.28,0
2026-04-12,South,Consumer,Standard Class,Office Supplies,Printer,6,0.24,2709.47,514.04,0
2023-09-23,North,Corporate,Second Class,Furniture,Chair,3,0.11,10196.24,2953.56,0
2025-02-21,North,Corporate,First Class,Office Supplies,Pen,2,0.15,614.01,110.38,0
2023-08-02,West,Home Office,Standard Class,Office Supplies,Notebook,8,0.22,3547.42,979.46,0
2025-12-09,East,Consumer,First Class,Furniture,Chair,4,0.09,12251.53,3416.52,0
2025-04-21,South,Corporate,Second Class,Furniture,Chair,1,0.24,2356.04,289.97,0
2024-06-21,North,Home Office,Second Class,Office Supplies,Printer,6,0.11,2574.32,716.28,0
2024-11-22,East,Corporate,First Class,Electronics,Laptop,1,0.22,6385.91,1616.44,0
2026-04-25,North,Home Office,First Class,Electronics,Tablet,7,0.09,33212.24,4769.71,0
2025-10-14,East,Consumer,First Class,Furniture,Desk,8,0.15,22726.36,6332.56,0
2023-06-05,East,Corporate,First Class,Electronics,Smartphone,2,0.02,11476.21,3129.58,0
2025-11-26,West,Corporate,First Class,Furniture,Chair,1,0.06,4776.78,1153.49,0
2023-05-28,South,Consumer,First Class,Furniture,Sofa,1,0.13,2295.21,424.18,0
2024-01-24,West,Corporate,Second Class,Office Supplies,Printer,7,0.15,4849.47,920.52,0
2024-08-30,West,Corporate,Same Day,Furniture,Sofa,3,0.08,13276.31,2639.11,0
2024-06-07,East,Home Office,First Class,Furniture,Table,1,0.05,1835.71,329.9,0
2024-07-19,North,Corporate,Standard Class,Electronics,Smartphone,8,0.14,44146.33,7416.6,0
2024-11-22,South,Consumer,First Class,Electronics,Laptop,4,0.15,23827.92,3508.31,0
2025-02-28,North,Corporate,Second Class,Furniture,Chair,8,0.1,27063.24,3592.44,0
2025-12-04,East,Corporate,Standard Class,Office Supplies,Notebook,4,0.04,2695.31,426.23,0
2026-04-07,North,Home Office,Second Class,Electronics,Monitor,5,0.14,21454.12,3487.26,0
2025-05-05,West,Consumer,Standard Class,Furniture,Desk,3,0.22,7078.1,1482.71,0
2024-05-19,East,Consumer,First Class,Electronics,Monitor,3,0.22,11794.48,1796.77,0
2025-08-23,East,Corporate,Same Day,Electronics,Laptop,3,0.25,15848.37,4491.25,0
2024-06-04,North,Consumer,Standard Class,Electronics,Tablet,8,0.15,33338.8,9631.47,0
2025-07-08,West,Corporate,First Class,Office Supplies,Notebook,4,0.25,2200.42,567.61,0
2026-03-12,West,Corporate,Standard Class,Furniture,Table,4,0.15,13261.07,1713.39,0
2024-06-16,North,Consumer,Same Day,Electronics,Smartphone,1,0.18,4812.4,772.49,0
2024-01-31,West,Home Office,Standard Class,Furniture,Desk,3,0.16,6807.73,1961.7,0
2026-04-29,East,Consumer,First Class,Electronics,Tablet,7,0.23,27230.82,7444.31,0
2025-04-01,North,Consumer,First Class,Electronics,Tablet,7,0.13,37770.87,7636.41,0
2025-03-23,West,Home Office,Same Day,Furniture,Desk,7,0.11,19066.62,5554.47,0
2025-03-09,North,Consumer,Same Day,Electronics,Monitor,8,0.19,43084.89,7880.45,0
2023-07-29,West,Home Office,Second Class,Electronics,Laptop,5,0.2,19397.26,3075.32,0
2026-01-17,West,Consumer,Standard Class,Office Supplies,Storage Box,1,0.06,568.03,118.62,0
2023-09-25,West,Home Office,First Class,Furniture,Sofa,5,0.1,12848.02,3149.87,0
2023-06-18,South,Home Office,Second Class,Office Supplies,Pen,2,0.14,369.92,72.62,0
2026-03-31,West,Consumer,Standard Class,Furniture,Chair,7,0.07,19682.07,4001.13,0
2025-10-22,West,Consumer,First Class,Electronics,Tablet,7,0.09,55636.26,15478.87,0
2025-01-04,West,Consumer,First Class,Electronics,Tablet,5,0.24,25385.4,5072.83,0
2026-01-16,South,Corporate,First Class,Furniture,Chair,4,0.02,13887.3,3390.89,0
2023-10-31,North,Consumer,Second Class,Office Supplies,Notebook,8,0.21,4369.68,860.92,0
2024-05-11,North,Corporate,Standard Class,Electronics,Tablet,4,0.21,22467.25,3843.25,0
2023-06-20,South,Corporate,First Class,Office Supplies,Printer,8,0.18,4391.52,953.47,0
2025-10-14,North,Home Office,Second Class,Furniture,Table,6,0.09,17515.81,3099.83,0
2023-07-23,South,Consumer,Second Class,Office Supplies,Printer,2,0.22,685.89,174.73,0
2025-03-26,West,Consumer,Second Class,Electronics,Tablet,6,0.02,37119.3,8209.26,0
2025-03-30,North,Home Office,First Class,Electronics,Smartphone,7,0.01,36339.3,7183.11,0
2025-12-07,East,Home Office,First Class,Office Supplies,Notebook,5,0.13,1967.6,346.68,0
2023-10-10,South,Home Office,Standard Class,Electronics,Laptop,2,0.06,9762.87,2461.0,0
2024-03-02,East,Consumer,First Class,Furniture,Table,5,0.25,9934.96,2163.09,0
2025-02-09,East,Home Office,Second Class,Furniture,Sofa,1,0.24,1328.38,384.66,0
2023-08-01,West,Corporate,Same Day,Office Supplies,Notebook,2,0.19,1420.83,288.4,0
2026-05-08,East,Corporate,Second Class,Office Supplies,Storage Box,4,0.24,1704.83,337.8,0
2024-07-15,West,Corporate,Standard Class,Office Supplies,Notebook,5,0.12,3062.7,862.55,0
2024-05-01,North,Corporate,Same Day,Office Supplies,Pen,2,0.02,1506.74,302.17,0
2025-08-09,East,Home Office,Same Day,Furniture,Chair,6,0.06,13089.82,2216.89,0
2025-07-13,East,Consumer,Standard Class,Office Supplies,Printer,2,0.18,723.39,93.23,0
2026-02-24,East,Home Office,First Class,Office Supplies,Pen,2,0.2,917.5,139.11,0
2023-12-21,North,Home Office,Second Class,Office Supplies,Printer,4,0.07,2058.59,340.87,0
2023-08-22,East,Corporate,Same Day,Electronics,Monitor,1,0.04,6637.1,1291.24,0
2026-03-19,North,Corporate,Second Class,Electronics,Tablet,1,0.18,6088.43,1408.44,0
2025-07-27,West,Corporate,Same Day,Electronics,Monitor,2,0.22,13278.13,3472.49,0
2023-10-10,North,Home Office,Standard Class,Furniture,Table,7,0.11,18693.45,2244.08,0
2024-08-11,South,Consumer,Second Class,Electronics,Smartphone,5,0.19,20474.07,2509.02,0
2023-08-17,North,Home Office,Standard Class,Furniture,Chair,4,0.24,7461.92,1711.96,0
2026-01-24,East,Corporate,Standard Class,Electronics,Laptop,6,0.24,26379.34,6996.3,0
2025-09-28,East,Consumer,Same Day,Office Supplies,Pen,6,0.05,2930.74,838.54,0
2025-11-20,West,Corporate,Standard Class,Furniture,Sofa,5,0.02,24683.42,5268.82,0
2023-12-01,North,Consumer,First Class,Electronics,Tablet,8,0.19,52681.56,11845.15,0
2024-08-07,East,Home Office,Standard Class,Office Supplies,Printer,4,0.21,1079.73,300.31,0
2024-08-13,South,Home Office,Same Day,Office Supplies,Pen,3,0.22,1637.02,319.5,0
2025-03-06,East,Consumer,Second Class,Office Supplies,Notebook,1,0.2,100.0,25.22,0
2023-09-10,North,Home Office,Standard Class,Office Supplies,Printer,7,0.17,2419.28,361.78,0
2025-03-19,West,Consumer,Standard Class,Furniture,Table,8,0.19,19234.02,2406.86,0
2026-02-24,North,Home Office,Same Day,Furniture,Chair,3,0.13,7067.34,1734.8,0
2026-04-08,South,Consumer,Same Day,Office Supplies,Printer,7,0.02,3829.83,1067.68,0
2026-05-09,East,Corporate,Standard Class,Furniture,Desk,6,0.2,13827.37,2738.87,0
2024-08-28,West,Home Office,First Class,Furniture,Desk,6,0.15,14319.8,2614.87,0
2024-12-16,South,Consumer,First Class,Furniture,Chair,8,0.17,23308.66,6650.28,0
2023-06-26,East,Corporate,Second Class,Furniture,Chair,4,0.23,8880.64,2235.27,0
2025-05-07,West,Consumer,Second Class,Office Supplies,Printer,3,0.21,1777.89,340.45,0
2026-01-25,East,Consumer,Standard Class,Electronics,Monitor,8,0.25,27157.2,4703.93,0
2023-08-09,East,Home Office,Second Class,Electronics,Laptop,7,0.11,25049.06,4150.23,0
2024-05-21,South,Corporate,Same Day,Furniture,Chair,7,0.1,23192.39,5922.22,0
2026-03-02,South,Home Office,Same Day,Furniture,Chair,2,0.18,3686.95,822.96,0
2023-07-23,West,Home Office,Second Class,Office Supplies,Pen,4,0.2,1651.14,247.18,0
2024-09-14,West,Home Office,Standard Class,Office Supplies,Notebook,7,0.06,3003.71,524.68,0
2026-04-03,North,Corporate,Same Day,Office Supplies,Pen,3,0.03,2198.6,594.54,0
2025-12-17,North,Home Office,Standard Class,Furniture,Desk,6,0.15,15843.5,3234.66,0
2024-07-02,North,Home Office,Standard Class,Furniture,Desk,6,0.15,11299.32,3024.62,0
2023-08-09,East,Corporate,Same Day,Office Supplies,Storage Box,3,0.15,1908.09,404.95,0
2025-03-31,North,Corporate,Standard Class,Office Supplies,Storage Box,8,0.2,4907.94,607.46,0
2025-04-15,South,Home Office,First Class,Furniture,Sofa,2,0.17,3679.51,571.8,0
2026-05-04,West,Consumer,Second Class,Office Supplies,Notebook,8,0.19,3681.1,582.08,0
2023-12-16,South,Home Office,First Class,Office Supplies,Pen,4,0.08,2346.98,670.45,0
2026-01-25,West,Corporate,Standard Class,Furniture,Desk,4,0.08,14522.79,3952.1,0
2023-08-03,South,Corporate,Standard Class,Office Supplies,Printer,7,0.12,3825.3,641.51,0
2026-02-08,West,Home Office,First Class,Furniture,Sofa,8,0.1,20490.49,5479.81,0
2023-11-10,East,Consumer,First Class,Furniture,Desk,3,0.19,8249.34,1899.01,0
2025-11-19,North,Home Office,First Class,Office Supplies,Storage Box,7,0.2,3516.09,553.79,0
2023-11-02,East,Corporate,Standard Class,Electronics,Tablet,5,0.17,31328.62,7957.43,0
2023-11-17,North,Consumer,Standard Class,Office Supplies,Pen,7,0.18,3801.67,903.15,0
2024-01-23,North,Corporate,Second Class,Furniture,Table,8,0.0,30055.49,7754.71,0
2026-05-14,East,Home Office,Same Day,Furniture,Desk,6,0.17,11102.73,1411.24,0
2024-06-26,West,Corporate,First Class,Office Supplies,Notebook,1,0.07,525.93,131.46,0
2023-06-16,North,Corporate,Second Class,Office Supplies,Pen,6,0.12,3355.84,496.59,0
2023-08-29,South,Corporate,Standard Class,Furniture,Chair,7,0.08,19805.32,4767.95,0
2024-10-02,North,Corporate,Standard Class,Electronics,Smartphone,2,0.23,13868.09,3973.19,0
2024-09-20,South,Corporate,Second Class,Office Supplies,Pen,8,0.16,4383.24,1205.21,0
2025-05-15,South,Consumer,Standard Class,Electronics,Laptop,1,0.12,4554.19,841.1,0
2025-05-07,East,Consumer,Second Class,Furniture,Chair,8,0.1,17050.65,4599.57,0
2025-08-19,West,Corporate,First Class,Furniture,Desk,4,0.06,16886.08,4786.5,0
2026-05-13,East,Corporate,First Class,Furniture,Sofa,3,0.21,8164.32,2442.41,0
2025-02-08,South,Consumer,Second Class,Furniture,Table,4,0.23,7914.07,1013.88,0
2023-12-11,West,Corporate,First Class,Furniture,Chair,2,0.12,10016.39,2686.01,0
2024-10-31,East,Consumer,Same Day,Electronics,Laptop,8,0.02,55043.55,12065.06,0
2025-01-10,East,Corporate,Second Class,Furniture,Sofa,4,0.03,12145.59,2585.5,0
2024-06-11,West,Consumer,Standard Class,Furniture,Chair,2,0.18,4310.5,1038.83,0
2025-11-20,West,Home Office,Second Class,Furniture,Sofa,3,0.1,8833.27,2348.6,0
2024-07-11,West,Corporate,Second Class,Furniture,Table,5,0.13,16179.53,4393.34,0
2025-09-12,South,Consumer,Standard Class,Furniture,Desk,4,0.01,9065.68,1938.34,0
2023-10-07,North,Corporate,Same Day,Electronics,Monitor,8,0.11,79127.84,10316.74,0
2026-02-01,West,Home Office,Second Class,Electronics,Tablet,4,0.06,20134.87,2907.79,0
2024-07-19,North,Consumer,Same Day,Office Supplies,Notebook,1,0.05,535.76,90.89,0
2023-10-23,West,Consumer,Second Class,Electronics,Monitor,5,0.09,36840.88,7018.43,0
2024-11-17,East,Home Office,Same Day,Furniture,Table,4,0.14,10312.89,2304.03,0
2024-07-05,West,Home Office,Same Day,Furniture,Desk,7,0.2,15712.24,2963.26,0
2023-06-08,North,Consumer,Second Class,Electronics,Monitor,1,0.06,4547.15,798.93,0
2025-07-26,West,Home Office,Second Class,Electronics,Laptop,3,0.07,13828.15,2341.51,0
2025-03-16,North,Consumer,Standard Class,Office Supplies,Pen,4,0.16,1379.95,294.96,0
2024-05-14,South,Home Office,First Class,Furniture,Sofa,3,0.2,6061.6,1626.9,0
2026-02-13,East,Corporate,First Class,Office Supplies,Storage Box,7,0.21,3499.88,758.81,0
2024-09-16,North,Corporate,First Class,Furniture,Chair,5,0.21,15859.49,4271.73,0
2024-12-28,East,Consumer,First Class,Furniture,Chair,6,0.11,16926.23,3885.3,0
2024-02-15,West,Home Office,First Class,Furniture,Chair,6,0.04,16431.92,3896.53,0
